Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Mean Radiant Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Clothing Value [clo](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 03/26  01:00:00,11,50,7.2,320,0,0,0,18.49817094,36.75478831,15,24,448.6216638,-2.130997767,82.3117174,18.65527364,0.554753435,18.02996118,0.300790076,18.02996118,1.406275506
 03/26  01:15:00,10.75,51,6.3,307.5,0,0,0,18.39184424,36.64919179,15,23,532.6311285,-2.17052735,83.83092685,18.52276127,0.554753435,18.02711152,0.328807833,18.02711152,1.537266148
 03/26  01:30:00,10.5,52,5.4,295,0,0,0,18.29717556,36.55781433,15,22,637.8651771,-2.205888782,85.12497867,18.39963567,0.554753435,18.03097378,0.361068401,18.03097378,1.688093091
 03/26  01:45:00,10.25,53,4.5,282.5,0,0,0,18.21378977,36.47595257,15,23,763.7585332,-2.237938838,86.2437382,18.28551707,0.554753435,18.03370284,0.396496834,18.03370284,1.853730662
 03/26  02:00:00,10,54,3.6,270,0,0,0,18.14017437,36.41030028,15,24,890.956765,-2.266762383,87.20534287,18.18048325,0.554753435,18.03118019,0.43482786,18.03118019,2.008448696
 03/26  02:15:00,9.75,54.75,3.85,262.5,0,0,0,18.07283521,36.34155866,15,25,998.1695274,-2.291984564,88.01194319,18.08939194,0.554753435,18.02448797,0.478048537,18.02448797,2.130975567
 03/26  02:30:00,9.5,55.5,4.1,255,0,0,0,18.01545159,36.26756995,16,26,1132.437519,-2.315108059,88.72274368,18.00557747,0.554753435,18.02875078,0.529234682,18.02875078,2.276083849
 03/26  02:45:00,9.25,56.25,4.35,247.5,0,0,0,17.96731595,36.19009274,15,25,1282.556474,-2.335473798,89.32603649,17.92971546,0.554753435,18.03004401,0.583243327,18.03004401,2.429193675
 03/26  03:00:00,9,57,4.6,240,0,0,0,17.92702216,36.10944992,15,25,1447.079298,-2.353226739,89.83458669,17.86158865,0.554753435,18.03080814,0.639198218,18.03080814,2.587820938
 03/26  03:15:00,9,57,4.1,237.5,0,0,0,17.89433237,36.02640064,15,26,1564.306055,-2.3681928,90.25079051,17.80429626,0.554753435,18.02080555,0.677313072,18.02080555,2.695873241
 03/26  03:30:00,9,57,3.6,235,0,0,0,17.87070706,35.93690178,15,26,1703.066081,-2.381409168,90.6088521,17.75040392,0.554753435,18.02354546,0.720794193,18.02354546,2.819138449
 03/26  03:45:00,9,57,3.1,232.5,0,0,0,17.84974285,35.85449869,15,26,1817.92925,-2.39090728,90.86070523,17.71289501,0.554753435,18.01870364,0.739283683,18.01870364,2.917789235
 03/26  04:00:00,9,57,2.6,230,0,0,0,17.82709737,35.78672295,15,26,1865.390546,-2.399509152,91.08485882,17.67840282,0.554753435,18.00754653,0.739283683,18.00754653,2.957732279
 03/26  04:15:00,8.75,58,3.375,240,0,0,0,17.80188162,35.75468927,16,27,1948.032003,-2.40879804,91.32273047,17.63970455,0.554753435,18.0128751,0.739283683,18.0128751,3.026214628
 03/26  04:30:00,8.5,59,4.15,250,0,0,0,17.77441115,35.73495107,17,28,2028.538201,-2.418387069,91.56374817,17.60139952,0.554753435,18.01225329,0.739283683,18.01225329,3.091693846
 03/26  04:45:00,8.25,60,4.925,260,0,0,0,17.9348749,35.30053343,18,29,2613.879107,-2.428325678,91.80870734,17.56289405,0.554753435,18.66495499,0.739283683,18.01290393,3.160986476
 03/26  05:00:00,8,61,5.7,270,0,0,0,17.82867836,35.46670551,17,30,2206.014105,-2.397409918,91.03049977,17.60506408,0.554753435,18.01317584,0.739283683,18.01317584,3.232096374
 03/26  05:15:00,8,61,5.425,277.5,0,0,0,17.73496559,35.59753237,17,30,2212.955866,-2.420601184,91.6187461,17.56145497,0.554753435,18.00100846,0.739283683,18.00100846,3.237484634
 03/26  05:30:00,8,61,5.15,285,0,0,0,17.70361714,35.59729048,17,30,2307.120833,-2.443221359,92.16666496,17.50715942,0.554753435,18.01333463,0.739283683,18.01333463,3.309855939
 03/26  05:45:00,8,61,4.875,292.5,0,0,0,17.91444791,35.06292981,18,30,2986.26822,-2.453053894,92.39695671,17.47363815,0.554753435,18.79187343,0.739283683,18.01142615,3.372158934
 03/26  06:00:00,8,61,4.6,300,0,0,0,17.80607318,35.24054754,17,30,2445.813688,-2.409946889,91.35184928,17.54641745,0.554753435,18.00767222,0.739283683,18.00767222,3.414132267
 03/26  06:15:00,7.75,61,4.725,292.5,0,0,0,17.59518484,35.46939487,16,30,2698.519836,-2.239259924,86.2887374,17.49906614,0.610028324,17.67770859,0.373297676,17.67770859,1.74526828
 03/26  06:30:00,7.5,61,4.85,285,0,0,0,17.52348345,35.35940092,16,30,3437.058029,-2.2893625,87.92960964,17.37018052,0.610028324,18.00001234,0.373297676,18.00001234,1.74526828
 03/26  06:45:00,7.25,61,4.975,277.5,26.25,109.25,0,17.53476306,35.174387,15,29,3649.105495,-2.301991619,88.32292345,17.36764577,0.610028324,18.00000673,0.373297676,18.00000673,1.74526828
 03/26  07:00:00,7,61,5.1,270,52.5,218.5,0,17.56189066,34.84561617,16,30,3677.326988,-2.294800368,88.09996721,17.41610217,0.610028324,18.00000453,0.373297676,18.00000453,1.74526828
 03/26  07:15:00,7.25,60,4.975,272.5,78.75,327.75,0,17.63180146,34.41223915,17,30,12622.53597,-2.275225758,87.47963488,17.54602636,0.610028324,18.00000288,0.373297676,18.00000288,1.74526828
 03/26  07:30:00,7.5,59,4.85,275,105,437,0,17.99914902,33.40626325,18,30,9572.085011,-2.240937923,86.345766,17.73950797,0.610028324,19.08659759,0.373297676,18.0000001,1.74526828
 03/26  07:45:00,7.75,58,4.725,277.5,110.25,491.5,0,18.9529266,31.28870033,19,30,9126.402795,-2.149292001,83.02421067,18.02104854,0.610028324,22.31684608,0.373297676,18.00000087,1.74526828
 03/26  08:00:00,8,57,4.6,280,115.5,546,0,19.96943695,29.1980602,20,30,8988.788031,-1.927894671,73.40314701,18.60770996,0.610028324,24.72597252,0.373297676,17.99039826,1.74526828
 03/26  08:15:00,8.25,56,4.875,277.5,120.75,600.5,11,20.91382467,28.07610556,21,30,5956.42051,-1.611797748,56.98706753,19.84245377,0.610028324,21.74524538,0.585052,17.9600035,2.535588378
 03/26  08:30:00,8.5,55,5.15,275,126,655,11,21.93069295,27.04763766,22,30,4208.190864,-1.3526677,43.00690708,20.69720347,0.610028324,23.24300916,0.475147609,17.99290156,2.362957888
 03/26  08:45:00,8.75,54,5.425,272.5,129,685.25,11,22.94071595,26.11292083,23,30,4205.792529,-1.086985852,29.92187195,21.49268881,0.610028324,24.92427133,0.42168041,17.99297787,2.273762695
 03/26  09:00:00,9,53,5.7,270,132,715.5,11,23.94696371,25.18442559,24,30,4526.987565,-0.82542849,19.37171437,22.25829678,0.610028324,26.725108,0.384789904,17.99364286,2.172633208
 03/26  09:15:00,9.5,51.5,6.075,272.5,135,745.75,11,24.95273611,24.27218305,25,30,4346.968152,-0.554898443,11.44677116,23.10145325,0.610028324,27.45901277,0.345660781,17.99403634,2.073226413
 03/26  09:30:00,10,50,6.45,275,138,776,11,25.95814469,23.41121067,26,30,4545.702026,-0.291147937,6.761082225,23.88333216,0.610028324,29.44287319,0.311097951,17.99578588,1.955416182
 03/26  09:45:00,10.5,48.5,6.825,277.5,138.25,789.25,11,26.96316889,22.60672558,27,30,4744.582186,-0.025950586,5.01394082,24.65501622,0.610028324,31.65755826,0.280948341,17.95151478,1.836410164
 03/26  10:00:00,11,47,7.2,280,138.5,802.5,11,26.0329814,24.49396447,26,29,1933.206299,0.238689387,6.182282645,25.42509811,0.610028324,22.69027791,0.256676046,17.89295979,1.733121532
 03/26  10:15:00,11,46,6.825,285,138.75,815.75,11,25.16728411,26.0949077,25,28,1017.384313,0.117288822,5.284944527,25.56033733,0.610028324,19.33779634,0.250398034,17.90938286,1.706526058
 03/26  10:30:00,11,45,6.45,290,139,829,11,25.97439413,24.7321285,26,29,2471.511997,-0.017690589,5.006478456,25.5140023,0.610028324,25.01663288,0.246848247,17.97508919,1.729907115
 03/26  10:45:00,11,44,6.075,295,141.25,837,11,26.96524247,23.23523148,27,30,2997.862996,0.164420052,5.560285581,25.95371516,0.610028324,27.04034882,0.240542348,17.99840718,1.82685331
 03/26  11:00:00,11,43,5.7,300,143.5,845,11,26.15976375,24.46213392,26,29,1077.298617,0.378350176,7.98076118,26.39640506,0.610028324,19.22516288,0.235200134,18.00011987,1.87607193
 03/26  11:15:00,11.25,43.25,6.2,300,145.75,853,8.8,26.00132839,24.55132529,26,29,1514.001405,0.251023879,6.307960703,26.37537659,0.610028324,21.80397996,0.206211766,17.97881273,1.770256916
 03/26  11:30:00,11.5,43.5,6.7,300,148,861,8.8,26.97549761,23.08698407,27,30,2551.483991,0.237582063,6.171312537,26.45336819,0.610028324,26.95475997,0.199574298,17.99991901,1.77368103
 03/26  11:45:00,11.75,43.75,7.2,300,148.25,864.75,8.8,26.19134017,24.27118605,26,29,728.155382,0.435481527,8.95557941,26.81637528,0.610028324,18.19651218,0.194049837,18.00006789,1.757278763
 03/26  12:00:00,12,44,7.7,300,148.5,868.5,8.8,26.98130945,23.16590686,27,30,2138.643256,0.295912934,6.819404019,26.6738028,0.610028324,25.53895743,0.188288414,18.00007484,1.731774185
 03/26  12:15:00,12.25,43.25,7.2,307.5,148.75,872.25,4.4,26.72750645,23.21932666,26,29,477.0977878,0.442393267,9.083001435,26.8552372,0.610028324,17.94353268,0.142165502,17.94266542,1.451901136
 03/26  12:30:00,12.5,42.5,6.7,315,149,876,4.4,26.35832625,23.53086129,26,29,459.3765341,0.401112946,8.352412428,26.85371333,0.610028324,18.00098123,0.139484021,18.00011105,1.42366652
 03/26  12:45:00,12.75,41.75,6.2,322.5,148.25,872.25,4.4,26.18074833,23.48406905,25,28,433.8239279,0.324801233,7.193546446,26.72576816,0.610028324,17.99234244,0.136162941,17.99150236,1.382015297
 03/26  13:00:00,13,41,5.7,330,147.5,868.5,4.4,26.16354572,23.20102327,24,27,412.8303574,0.290423573,6.752300257,26.68296707,0.610028324,17.99352956,0.132958939,17.99270981,1.346902009
 03/26  13:15:00,13,41.75,5.95,317.5,146.75,864.75,8.8,26.15835411,23.4370268,25,28,539.7036487,0.29930897,6.861555791,26.78367455,0.610028324,18.04257045,0.171218926,18.0416326,1.547825453
 03/26  13:30:00,13,42.5,6.2,305,146,861,8.8,26.20330713,23.84682374,24,27,522.4034824,0.313024816,7.0367605,26.87449068,0.610028324,17.99553405,0.169686425,17.9946288,1.521876862
 03/26  13:45:00,13,43.25,6.45,292.5,143,854,8.8,26.03018668,24.24156819,23,26,553.4277258,0.338783562,7.387337549,26.98253639,0.610028324,18.01057619,0.223768964,18.0095022,1.568128559
 03/26  14:00:00,13,44,6.7,280,140,847,8.8,25.0708951,24.72825568,22,25,691.9676594,0.318429566,7.107987342,27.01757229,0.610028324,18.00140984,0.415574294,18.00027111,1.757460262
 03/26  14:15:00,13.25,43.25,6.3,282.5,137,840,11,25.84089596,24.32453845,23,26,572.6130451,0.136203842,5.38434174,26.81236213,0.610028324,18.00312559,0.18823285,18.0021004,1.596105319
 03/26  14:30:00,13.5,42.5,5.9,285,134,833,11,26.37803003,24.09688803,24,27,586.7841672,0.335554897,7.341852333,27.35683609,0.610028324,18.00093596,0.178670587,17.9999859,1.616495779
 03/26  14:45:00,13.75,41.75,5.5,287.5,131.75,818,11,26.87783242,23.86218264,23,28,609.1857965,0.503911092,10.30775023,27.94012482,0.610028324,18.00094339,0.174415177,17.99996929,1.648245716
 03/26  15:00:00,14,41,5.1,290,129.5,803,11,27.01564963,23.84376292,22,27,699.8902115,0.66372361,14.25493025,28.50389256,0.610028324,18.02628792,0.256004981,18.02513257,1.771462446
 03/26  15:15:00,14,41,5.1,287.5,127.25,788,11,26.07463645,24.0809069,21,26,849.8691551,0.736896856,16.43150563,28.8615599,0.610028324,18.00098171,0.460718427,17.99983121,1.957764354
 03/26  15:30:00,14,41,5.1,285,125,773,11,26.00660485,23.38949407,21,26,828.173579,0.580404131,12.05882381,28.83370945,0.610028324,17.99717548,0.402955689,17.9959878,1.933479125
 03/26  15:45:00,14,41,5.1,282.5,118,749.25,11,25.09485972,23.92863565,20,25,1045.707333,0.586134141,12.20020761,28.98125727,0.610028324,17.82213309,0.663977362,17.82106799,2.182906008
 03/26  16:00:00,14,41,5.1,280,111,725.5,11,24.110679,24.33377785,19,24,887.7357504,0.411892803,8.536149021,28.77197663,0.610028324,16.42363562,0.735274203,16.42313473,1.999805015
 03/26  16:15:00,14,40.25,4.85,282.5,104,701.75,11,23.10920985,24.86781037,18,23,732.2761497,0.204346618,5.865985078,28.4180279,0.610028324,14.7364725,0.736786327,14.73620289,1.702879676
 03/26  16:30:00,14,39.5,4.6,285,97,678,11,23.01159935,24.40364243,18,23,730.8063008,-0.015070601,5.004701608,27.99278437,0.610028324,15.70970211,0.739283683,15.70946276,1.811708994
 03/26  16:45:00,14,38.75,4.35,287.5,87.5,626.5,11,22.10302905,25.16671802,17,22,953.998255,-0.067095149,5.093207461,27.75906897,0.610028324,13.22144214,0.737617755,13.21941454,1.559099928
 03/26  17:00:00,14,38,4.1,290,78,575,11,22.85309513,23.96323307,18,23,779.6741713,-0.289543308,6.741658019,27.19146089,0.610028324,16.38283306,0.73729736,16.38227666,1.873500653
 03/26  17:15:00,13.75,38,4.225,290,68.5,523.5,11,23.94730427,22.8027224,19,24,816.7896313,-0.178396026,5.659721244,27.17253994,0.610028324,17.73979782,0.56443381,17.73876247,1.916070545
 03/26  17:30:00,13.5,38,4.35,290,59,472,11,24.96817996,22.02768386,18,25,695.1260717,0.01067782,5.002360197,27.31270529,0.610028324,17.99753422,0.392728598,17.99634619,1.759553303
 03/26  17:45:00,13.25,38,4.475,290,45,354,11,25.00361437,22.27123016,18,25,671.7341068,0.163728407,5.555576248,27.26471523,0.610028324,17.9969858,0.446160789,17.99583078,1.734070532
 03/26  18:00:00,13,38,4.6,290,31,236,11,24.08921104,23.00915627,17,24,713.3854314,0.106780393,5.236148308,26.81296568,0.610028324,18.00365442,0.590820391,18.00250945,1.786014124
 03/26  18:15:00,12.75,38.5,3.975,287.5,17,118,5.5,24.7207503,22.46770715,16,25,186.5929172,-0.203929523,5.862447263,25.60856309,0.610028324,17.99933131,0.143068915,17.99977546,0.676738708
 03/26  18:30:00,12.5,39,3.35,285,3,0,5.5,24.68791618,23.03530547,17,26,186.5929172,-0.183070183,5.694795579,25.04121217,0.610028324,17.99582954,0.145284048,17.99582954,0.685476537
 03/26  18:45:00,12.25,39.5,2.725,282.5,0,0,5.5,24.2431305,23.74062579,18,27,186.5929172,-0.238841371,6.18379234,24.64256597,0.610028324,17.99993949,0.14843632,17.99933746,0.69829029
 03/26  19:00:00,12,40,2.1,280,0,0,5.5,23.79442854,24.65399421,19,28,186.5929172,-0.359155046,7.684546658,24.25562954,0.610028324,17.9999215,0.152695765,17.99907829,0.716647213
 03/26  19:15:00,12,40,1.95,260,0,0,1.1,23.3888295,24.94281678,18,29,186.5929172,-0.509968191,10.43717223,23.63744088,0.610028324,18.0012748,0.111761848,17.99949541,0.557169144
 03/26  19:30:00,12,40,1.8,240,0,0,1.1,22.95637637,24.94678857,19,30,186.5929172,-0.63238135,13.39348416,23.20798073,0.610028324,17.99998213,0.114312672,17.9983411,0.566897438
 03/26  19:45:00,12,40,1.65,220,0,0,1.1,22.57579139,25.01448808,20,30,186.5929172,-0.75530834,17.01546132,22.8200739,0.610028324,17.99998696,0.116970724,17.99833561,0.577034675
 03/26  20:00:00,12,40,1.5,200,0,0,1.1,22.23644008,25.10790104,19,30,186.5929172,-0.863834132,20.75000081,22.4714843,0.610028324,17.9999846,0.119703164,17.99831753,0.587455615
 03/26  20:15:00,11.75,40.75,1.775,197.5,0,0,1.1,21.73341743,25.49683995,19,30,186.5929172,-0.967751669,24.78170409,22.1047692,0.610028324,17.99988452,0.12527377,17.99805144,0.608700709
 03/26  20:30:00,11.5,41.5,2.05,195,0,0,1.1,21.3232439,25.79594787,20,30,186.5929172,-1.096546584,30.35624013,21.73632587,0.610028324,17.99987532,0.131763667,17.99769518,0.633451781
 03/26  20:45:00,11.25,42.25,2.325,192.5,0,0,1.1,21.04803338,25.9308781,21,30,230.0483536,-1.205029219,35.49359151,21.40022898,0.610028324,18.2979174,0.139251422,17.99750901,0.662008471
 03/26  21:00:00,11,43,2.6,190,0,0,1.1,21.98257319,24.38468598,22,30,1967.514099,-1.287717739,39.63831657,21.10867742,0.610028324,29.68976546,0.148148451,17.99761064,0.696392145
 03/26  21:15:00,10.75,43.75,2.6,195,0,0,0,21.17438441,25.41794867,21,29,250.2241313,-1.142862765,32.50401029,21.13374397,0.610028324,18.43393527,0.140362958,17.99843833,0.666184022
 03/26  21:30:00,10.5,44.5,2.6,200,0,0,0,20.59383067,26.14495428,20,28,186.5929172,-1.316167547,41.10296358,20.77101589,0.610028324,17.99974812,0.151669851,17.99627026,0.710911856
 03/26  21:45:00,10.25,45.25,2.6,205,0,0,0,20.18678312,26.64542513,19,27,186.5929172,-1.460342468,48.75134135,20.35241538,0.610028324,17.99986188,0.161941867,17.99747714,0.757122321
 03/26  22:00:00,10,46,2.6,210,0,0,0,19.72249268,27.07440316,19,27,186.5929172,-1.565303503,54.45544125,20.03584153,0.610028324,17.99374911,0.176765009,17.99568136,0.826424547
 03/26  22:15:00,9.75,46.75,2.725,205,0,0,0,19.46270925,27.24932123,18,28,195.6471584,-1.678228192,60.58291173,19.73187971,0.610028324,18.00032075,0.194484739,18.00451964,0.909269112
 03/26  22:30:00,9.5,47.5,2.85,200,0,0,0,19.21135639,27.4516989,17,29,230.5564621,-1.754436013,64.64304023,19.46497894,0.610028324,18.00616638,0.212743145,18.00472663,0.994632129
 03/26  22:45:00,9.25,48.25,2.975,195,0,0,0,18.98898378,27.63498985,16,30,268.0544665,-1.826393629,68.37534477,19.21844692,0.610028324,18.00385382,0.230209835,18.01077362,1.07629366
 03/26  23:00:00,9,49,3.1,190,0,0,0,18.80455767,27.79234222,16,30,313.9610368,-1.888579344,71.49351701,19.01111116,0.610028324,18.01941247,0.249925068,18.01941247,1.168467743
 03/26  23:15:00,8.25,51.75,3.225,185,0,0,0,18.62453198,27.98253882,16,30,407.9993573,-1.946132931,74.27099414,18.7930027,0.610028324,18.03565072,0.286336406,18.03565072,1.338700666
 03/26  23:30:00,7.5,54.5,3.35,180,0,0,0,18.44718318,28.19583087,15,29,534.2681677,-2.00177158,76.84180444,18.58218819,0.610028324,18.04172148,0.329331875,18.04172148,1.53971619
 03/26  23:45:00,6.75,57.25,3.475,175,0,0,0,18.28234118,28.39439725,15,28,709.8631234,-2.056142964,79.23326564,18.37658087,0.610028324,18.05019739,0.381696563,18.05019739,1.784535363
 03/26  24:00:00,6,60,3.6,170,0,0,0,18.13365014,28.56873596,15,27,914.4301042,-2.107550017,81.37522668,18.17847401,0.610028324,18.05077665,0.444489745,18.05077665,2.035839302
 03/27  00:15:00,6,61.25,3.6,167.5,0,0,0,18.01507008,28.73548505,15,27,1037.05783,-2.15103242,83.09115366,18.02210165,0.610028324,18.02755319,0.493185888,18.02755319,2.173888645
 03/27  00:30:00,6,62.5,3.6,165,0,0,0,17.92895511,28.87968642,15,28,1208.084082,-2.187250658,84.45065582,17.88427336,0.610028324,18.03565143,0.556836895,18.03565143,2.354333729
 03/27  00:45:00,6,63.75,3.6,162.5,0,0,0,17.86497996,29.00212432,16,29,1410.477013,-2.215607417,85.469698,17.76727875,0.610028324,18.03878478,0.627012041,18.03878478,2.553274182
 03/27  01:00:00,6,65,3.6,160,0,0,0,17.81715081,29.11282639,15,28,1641.939888,-2.238048671,86.24748273,17.6690422,0.610028324,18.04082432,0.701845051,18.04082432,2.765419276
 03/27  01:15:00,5.5,66,3.475,160,0,0,0,17.76721449,29.18399695,15,27,1859.058446,-2.258360057,86.929404,17.5676287,0.610028324,18.03547783,0.739283683,18.03547783,2.952429734
 03/27  01:30:00,5,67,3.35,160,0,0,0,17.70967014,29.2541218,15,26,1981.363242,-2.278237896,87.57637084,17.47338019,0.610028324,18.01906995,0.739283683,18.01906995,3.053467646
 03/27  01:45:00,4.5,68,3.225,160,0,0,0,17.65883766,29.30765006,15,26,2134.594738,-2.297411926,88.18124254,17.39421956,0.610028324,18.02289414,0.739283683,18.02289414,3.176219328
 03/27  02:00:00,4,69,3.1,160,0,0,0,17.60873249,29.35146916,15,27,2307.764798,-2.316160975,88.75445598,17.31043874,0.610028324,18.02479015,0.739283683,18.02479015,3.310346349
 03/27  02:15:00,4,69,3.1,157.5,0,0,0,17.5670925,29.39423254,16,28,2440.873331,-2.331607738,89.21314879,17.25152687,0.610028324,18.01834727,0.739283683,18.01834727,3.41046296
 03/27  02:30:00,4,69,3.1,155,0,0,0,17.53597484,29.42177172,15,29,2630.868721,-2.34477823,89.59458288,17.19994471,0.610028324,18.02522885,0.739283683,18.02522885,3.549333238
 03/27  02:45:00,4,69,3.1,152.5,0,0,0,17.50275303,29.45410969,15,28,2651.480551,-2.355249565,89.89150931,17.1566346,0.610028324,18.00267716,0.739283683,18.00267716,3.564132997
 03/27  03:00:00,4,69,3.1,150,0,0,0,17.47448299,29.48032693,16,29,2651.480551,-2.365609765,90.17977229,17.11667094,0.610028324,18.00000294,0.739283683,18.00000294,3.564132997
 03/27  03:15:00,4,69,3.225,155,0,0,0,17.45084406,29.50062807,15,30,2651.480551,-2.374700931,90.42821999,17.08055117,0.610028324,18.00000274,0.739283683,18.00000274,3.564132997
 03/27  03:30:00,4,69,3.35,160,0,0,0,17.43021526,29.51731708,15,30,2651.480551,-2.382459073,90.63691615,17.04917832,0.610028324,18.00008904,0.739283683,18.00008904,3.564132997
 03/27  03:45:00,4,69,3.475,165,0,0,0,17.41167035,29.53199445,15,29,2651.480551,-2.389310243,90.81867729,17.02119857,0.610028324,18.00007296,0.739283683,18.00007296,3.564132997
 03/27  04:00:00,4,69,3.6,170,0,0,0,17.3952469,29.54430262,15,30,2651.480551,-2.395371064,90.9774916,16.99682017,0.610028324,18.00005923,0.739283683,18.00005923,3.564132997
 03/27  04:15:00,4.25,67.75,3.6,167.5,0,0,0,17.3864019,29.54349138,15,30,2651.480551,-2.399404781,91.0821614,16.98568719,0.610028324,18.00004834,0.739283683,18.00004834,3.564132997
 03/27  04:30:00,4.5,66.5,3.6,165,0,0,0,17.38321463,29.53309247,15,29,2651.480551,-2.401424794,91.13427009,16.98115744,0.610028324,18.00003885,0.739283683,18.00003885,3.564132997
 03/27  04:45:00,4.75,65.25,3.6,162.5,0,0,0,17.38349091,29.51694075,15,30,2651.480551,-2.40186725,91.14565635,16.9821307,0.610028324,18.00003144,0.739283683,18.00003144,3.564132997
 03/27  05:00:00,5,64,3.6,160,0,0,0,17.38627138,29.49656856,15,30,2651.480551,-2.401244919,91.12963833,16.98724337,0.610028324,18.00002583,0.739283683,18.00002583,3.564132997
 03/27  05:15:00,5,64,3.475,157.5,0,0,0,17.38714464,29.47310719,15,29,2651.480551,-2.401052868,91.12469124,16.9862466,0.610028324,18.00002017,0.739283683,18.00002017,3.564132997
 03/27  05:30:00,5,64,3.35,155,0,0,0,17.38726533,29.45169533,15,28,2651.480551,-2.40107744,91.12532429,16.98580873,0.610028324,18.0000161,0.739283683,18.0000161,3.564132997
 03/27  05:45:00,5,64,3.225,152.5,0,0,0,17.38766061,29.43026058,15,28,2651.480551,-2.401179487,91.12795305,16.98564584,0.610028324,18.00001279,0.739283683,18.00001279,3.564132997
 03/27  06:00:00,5,64,3.1,150,0,0,0,17.38848267,29.40850072,15,27,2651.480551,-2.40117005,91.12770998,16.98600708,0.610028324,18.00001019,0.739283683,18.00001019,3.564132997
 03/27  06:15:00,5.25,63,3.1,150,0,0,0,17.23183709,29.61192972,15,26,3947.175858,-2.31940906,88.85192496,16.99505446,0.633650818,17.64996131,0.373297676,17.64996131,1.74526828
