Date/Time,HW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),HW DEMAND INLET NODE:System Node Temperature [C](TimeStep),HW DEMAND INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 09/20  08:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  08:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  09:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  09:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  09:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  09:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  10:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  10:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  10:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  10:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  11:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  11:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  11:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  11:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  12:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  12:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  12:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  12:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  13:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  13:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  13:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  13:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  14:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  14:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  14:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  14:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  15:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  15:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  15:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  15:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  16:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  16:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  16:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  16:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  17:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  17:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  17:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  17:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  18:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  18:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  18:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  18:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  19:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  19:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  19:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  19:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  20:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  20:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  20:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  20:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  21:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  21:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  21:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  21:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  22:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  22:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  22:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  22:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  23:00:00,23.3763998934679,43.1473522922688,0.0 
 09/20  23:15:00,23.3763998934679,43.1473522922688,0.0 
 09/20  23:30:00,23.3763998934679,43.1473522922688,0.0 
 09/20  23:45:00,23.3763998934679,43.1473522922688,0.0 
 09/20  24:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  00:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  00:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  00:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  01:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  01:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  01:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  01:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  02:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  02:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  02:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  02:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  03:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  03:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  03:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  03:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  04:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  04:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  04:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  04:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  05:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  05:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  05:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  05:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  06:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  06:15:00,23.3763998934679,43.1473522922688,0.0 
 09/21  06:30:00,23.3763998934679,43.1473522922688,0.0 
 09/21  06:45:00,23.3763998934679,43.1473522922688,0.0 
 09/21  07:00:00,23.3763998934679,43.1473522922688,0.0 
 09/21  07:15:00,40.,43.1265819219693,3.562460694767949E-02 
 09/21  07:30:00,40.,43.0881925583946,3.076342001562144E-02 
 09/21  07:45:00,40.,43.0568190195263,2.410457239525189E-02 
 09/21  08:00:00,40.,43.0320351085192,1.964166769225091E-02 
 09/21  08:15:00,60.,43.0753787491284,1.725990015548472E-02 
 09/21  08:30:00,60.,43.1793616328284,1.586051529617618E-02 
 09/21  08:45:00,60.,43.273677741418,1.435832352238147E-02 
 09/21  09:00:00,60.,43.3571347124798,1.252341445931705E-02 
 09/21  09:15:00,60.,43.4284147458526,1.054294101848636E-02 
 09/21  09:30:00,60.,43.4876620432828,8.705316512970044E-03 
 09/21  09:45:00,60.,43.5355984829024,6.918908065830939E-03 
 09/21  10:00:00,60.,43.5721770010732,5.033951560573762E-03 
 09/21  10:15:00,60.,43.5978065181052,3.356995659127985E-03 
 09/21  10:30:00,60.,43.6146159381858,2.153509253280599E-03 
 09/21  10:45:00,60.,43.624625733113,1.130630545123044E-03 
 09/21  11:00:00,60.,43.6289370053687,2.844923704243998E-04 
 09/21  11:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  11:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  11:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  12:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  12:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  12:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  12:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  13:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  13:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  13:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  13:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  14:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  14:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  14:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  14:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  15:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  15:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  15:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  15:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  16:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  16:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  16:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  16:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  17:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  17:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  17:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  17:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  18:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  18:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  18:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  18:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  19:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  19:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  19:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  19:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  20:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  20:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  20:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  20:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  21:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  21:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  21:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  21:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  22:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  22:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  22:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  22:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  23:00:00,23.1140631642286,43.6298035794055,0.0 
 09/21  23:15:00,23.1140631642286,43.6298035794055,0.0 
 09/21  23:30:00,23.1140631642286,43.6298035794055,0.0 
 09/21  23:45:00,23.1140631642286,43.6298035794055,0.0 
 09/21  24:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  00:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  00:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  00:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  01:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  01:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  01:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  01:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  02:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  02:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  02:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  02:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  03:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  03:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  03:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  03:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  04:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  04:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  04:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  04:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  05:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  05:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  05:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  05:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  06:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  06:15:00,23.1140631642286,43.6298035794055,0.0 
 09/22  06:30:00,23.1140631642286,43.6298035794055,0.0 
 09/22  06:45:00,23.1140631642286,43.6298035794055,0.0 
 09/22  07:00:00,23.1140631642286,43.6298035794055,0.0 
 09/22  07:15:00,40.,43.5374464165244,0.139118174624446 
 09/22  07:30:00,40.,43.374002300467,0.111341235220837 
 09/22  07:45:00,40.,43.2717933026672,5.780870993782085E-02 
 09/22  08:00:00,40.,43.2117148309972,4.120703215497058E-02 
 09/22  08:15:00,60.,43.2808506075085,3.006353190886701E-02 
 09/22  08:30:00,60.,43.4503325276803,2.468614044235652E-02 
 09/22  08:45:00,60.,43.5866752399046,1.976733299482775E-02 
 09/22  09:00:00,60.,43.6903261822046,1.427441136447718E-02 
 09/22  09:15:00,60.,43.759944819925,8.711835175300447E-03 
 09/22  09:30:00,60.,43.7973431007181,3.677016090949726E-03 
 09/22  09:45:00,60.,43.811312133391,9.581460374919200E-04 
 09/22  10:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  10:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  10:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  10:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  11:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  11:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  11:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  11:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  12:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  12:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  12:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  12:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  13:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  13:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  13:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  13:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  14:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  14:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  14:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  14:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  15:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  15:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  15:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  15:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  16:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  16:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  16:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  16:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  17:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  17:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  17:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  17:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  18:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  18:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  18:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  18:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  19:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  19:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  19:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  19:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  20:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  20:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  20:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  20:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  21:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  21:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  21:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  21:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  22:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  22:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  22:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  22:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  23:00:00,22.6205137770331,43.8141980473562,0.0 
 09/22  23:15:00,22.6205137770331,43.8141980473562,0.0 
 09/22  23:30:00,22.6205137770331,43.8141980473562,0.0 
 09/22  23:45:00,22.6205137770331,43.8141980473562,0.0 
 09/22  24:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  00:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  00:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  00:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  01:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  01:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  01:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  01:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  02:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  02:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  02:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  02:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  03:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  03:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  03:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  03:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  04:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  04:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  04:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  04:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  05:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  05:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  05:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  05:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  06:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  06:15:00,22.6205137770331,43.8141980473562,0.0 
 09/23  06:30:00,22.6205137770331,43.8141980473562,0.0 
 09/23  06:45:00,22.6205137770331,43.8141980473562,0.0 
 09/23  07:00:00,22.6205137770331,43.8141980473562,0.0 
 09/23  07:15:00,40.,43.7091068380786,0.137953770445007 
 09/23  07:30:00,40.,43.5619225598359,8.329238598276018E-02 
 09/23  07:45:00,40.,43.4753318844133,5.550898933757780E-02 
 09/23  08:00:00,40.,43.4294519917476,1.774158381774740E-02 
 09/23  08:15:00,24.8251200060158,43.4199339321724,2.763897068583057E-04 
 09/23  08:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  08:45:00,22.3126285778741,43.4199907776728,0.0 
 09/23  09:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  09:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  09:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  09:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  10:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  10:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  10:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  10:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  11:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  11:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  11:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  11:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  12:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  12:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  12:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  12:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  13:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  13:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  13:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  13:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  14:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  14:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  14:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  14:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  15:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  15:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  15:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  15:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  16:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  16:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  16:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  16:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  17:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  17:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  17:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  17:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  18:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  18:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  18:30:00,22.3126285778741,43.4199907776728,0.0 
 09/23  18:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  19:00:00,22.3126285778741,43.4199907776728,0.0 
 09/23  19:15:00,22.3126285778741,43.4199907776728,0.0 
 09/23  19:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  19:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  20:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  20:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  20:30:00,22.3126285778741,43.4199907776728,0.0 
 09/23  20:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  21:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  21:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  21:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  21:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  22:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  22:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  22:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  22:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  23:00:00,22.3126285778741,43.4199907776727,0.0 
 09/23  23:15:00,22.3126285778741,43.4199907776727,0.0 
 09/23  23:30:00,22.3126285778741,43.4199907776727,0.0 
 09/23  23:45:00,22.3126285778741,43.4199907776727,0.0 
 09/23  24:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  00:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  00:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  00:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  01:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  01:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  01:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  01:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  02:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  02:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  02:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  02:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  03:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  03:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  03:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  03:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  04:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  04:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  04:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  04:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  05:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  05:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  05:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  05:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  06:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  06:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  06:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  06:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  07:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  07:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  07:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  07:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  08:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  08:15:00,22.3126285778741,43.4199907776728,0.0 
 09/24  08:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  08:45:00,22.3126285778741,43.4199907776728,0.0 
 09/24  09:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  09:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  09:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  09:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  10:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  10:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  10:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  10:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  11:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  11:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  11:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  11:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  12:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  12:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  12:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  12:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  13:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  13:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  13:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  13:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  14:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  14:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  14:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  14:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  15:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  15:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  15:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  15:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  16:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  16:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  16:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  16:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  17:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  17:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  17:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  17:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  18:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  18:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  18:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  18:45:00,22.3126285778741,43.4199907776728,0.0 
 09/24  19:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  19:15:00,22.3126285778741,43.4199907776727,0.0 
 09/24  19:30:00,22.3126285778741,43.4199907776727,0.0 
 09/24  19:45:00,22.3126285778741,43.4199907776727,0.0 
 09/24  20:00:00,22.3126285778741,43.4199907776727,0.0 
 09/24  20:15:00,22.3126285778741,43.4199907776727,0.0 
