Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
HVACVariableRefrigerantFlow.cc,2743,"""VRF Heat Pump Condenser Inlet Temperature""",C,VRF( NumCond ).CondenserInletTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2744,"""VRF Heat Pump Maximum Capacity Cooling Rate""",W,MaxCoolingCapacity( NumCond ),"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2745,"""VRF Heat Pump Maximum Capacity Heating Rate""",W,MaxHeatingCapacity( NumCond ),"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2747,"""VRF Heat Pump Crankcase Heater Electric Power""",W,VRF( NumCond ).CrankCaseHeaterPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2748,"""VRF Heat Pump Crankcase Heater Electric Energy""",J,VRF( NumCond ).CrankCaseHeaterElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2749,"""VRF Heat Pump Terminal Unit Cooling Load Rate""",W,VRF( NumCond ).TUCoolingLoad,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2750,"""VRF Heat Pump Terminal Unit Heating Load Rate""",W,VRF( NumCond ).TUHeatingLoad,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2752,"""VRF Heat Pump Heat Recovery Status Change Multiplier""",,VRF( NumCond ).SUMultiplier,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2756,"""VRF Heat Pump Evaporative Condenser Water Use Volume""",m3,VRF( NumCond ).EvapWaterConsumpRate,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2757,"""VRF Heat Pump Evaporative Condenser Pump Electric Power""",W,VRF( NumCond ).EvapCondPumpElecPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2758,"""VRF Heat Pump Evaporative Condenser Pump Electric Energy""",J,VRF( NumCond ).EvapCondPumpElecConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2761,"""VRF Heat Pump Basin Heater Electric Power""",W,VRF( NumCond ).BasinHeaterPower,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2762,"""VRF Heat Pump Basin Heater Electric Energy""",J,VRF( NumCond ).BasinHeaterConsumption,"""System""","""Sum""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2766,"""VRF Heat Pump Condenser Outlet Temperature""",C,VRF( NumCond ).CondenserSideOutletTemp,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2767,"""VRF Heat Pump Condenser Mass Flow Rate""",kg/s,VRF( NumCond ).WaterCondenserMassFlow,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2768,"""VRF Heat Pump Condenser Heat Transfer Rate""",W,VRF( NumCond ).QCondenser,"""System""","""Average""",VRF( NumCond ).Name
HVACVariableRefrigerantFlow.cc,2769,"""VRF Heat Pump Condenser Heat Transfer Energy""",J,VRF( NumCond ).QCondEnergy,"""System""","""Sum""",VRF( NumCond ).Name
HWBaseboardRadiator.cc,569,"""Baseboard Total Heating Rate""",W,HWBaseboard( BaseboardNum ).TotPower,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,571,"""Baseboard Convective Heating Rate""",W,HWBaseboard( BaseboardNum ).ConvPower,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,572,"""Baseboard Radiant Heating Rate""",W,HWBaseboard( BaseboardNum ).RadPower,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,573,"""Baseboard Total Heating Energy""",J,HWBaseboard( BaseboardNum ).TotEnergy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,575,"""Baseboard Convective Heating Energy""",J,HWBaseboard( BaseboardNum ).ConvEnergy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,576,"""Baseboard Radiant Heating Energy""",J,HWBaseboard( BaseboardNum ).RadEnergy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,577,"""Baseboard Hot Water Energy""",J,HWBaseboard( BaseboardNum ).Energy,"""System""","""Sum""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,578,"""Baseboard Hot Water Mass Flow Rate""",kg/s,HWBaseboard( BaseboardNum ).WaterMassFlowRate,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,579,"""Baseboard Air Mass Flow Rate""",kg/s,HWBaseboard( BaseboardNum ).AirMassFlowRate,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,580,"""Baseboard Air Inlet Temperature""",C,HWBaseboard( BaseboardNum ).AirInletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,581,"""Baseboard Air Outlet Temperature""",C,HWBaseboard( BaseboardNum ).AirOutletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,582,"""Baseboard Water Inlet Temperature""",C,HWBaseboard( BaseboardNum ).WaterInletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HWBaseboardRadiator.cc,583,"""Baseboard Water Outlet Temperature""",C,HWBaseboard( BaseboardNum ).WaterOutletTemp,"""System""","""Average""",HWBaseboard( BaseboardNum ).EquipID
HeatBalFiniteDiffManager.cc,980,"""CondFD Inner Solver Loop Iteration Count""",,SurfaceFD( SurfNum ).GSloopCounter,"""Zone""","""Sum""",Surface( SurfNum ).Name
HeatBalFiniteDiffManager.cc,984,"""CondFD Surface Temperature Node "" + TrimSigDigits( Lay ) + """"",C,SurfaceFD( SurfNum ).TDreport( Lay ),"""Zone""","""State""",Surface( SurfNum ).Name
HeatBalanceAirManager.cc,450,"""Zone Mean Air Temperature""",C,ZnAirRpt( Loop ).MeanAirTemp,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,451,"""Zone Operative Temperature""",C,ZnAirRpt( Loop ).OperativeTemp,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,452,"""Zone Mean Air Dewpoint Temperature""",C,ZnAirRpt( Loop ).MeanAirDewPointTemp,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,453,"""Zone Mean Air Humidity Ratio""",kgWater/kgDryAir,ZnAirRpt( Loop ).MeanAirHumRat,"""Zone""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,454,"""Zone Air Heat Balance Internal Convective Heat Gain Rate""",W,ZnAirRpt( Loop ).SumIntGains,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,455,"""Zone Air Heat Balance Surface Convection Rate""",W,ZnAirRpt( Loop ).SumHADTsurfs,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,456,"""Zone Air Heat Balance Interzone Air Transfer Rate""",W,ZnAirRpt( Loop ).SumMCpDTzones,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,457,"""Zone Air Heat Balance Outdoor Air Transfer Rate""",W,ZnAirRpt( Loop ).SumMCpDtInfil,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,458,"""Zone Air Heat Balance System Air Transfer Rate""",W,ZnAirRpt( Loop ).SumMCpDTsystem,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,459,"""Zone Air Heat Balance System Convective Heat Gain Rate""",W,ZnAirRpt( Loop ).SumNonAirSystem,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,460,"""Zone Air Heat Balance Air Energy Storage Rate""",W,ZnAirRpt( Loop ).CzdTdt,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,462,"""Zone Air Heat Balance Deviation Rate""",W,ZnAirRpt( Loop ).imBalance,"""System""","""Average""",Zone( Loop ).Name
HeatBalanceAirManager.cc,579,"""Zone Combined Outdoor Air Sensible Heat Loss Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceHeatLoss,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,580,"""Zone Combined Outdoor Air Sensible Heat Gain Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceHeatGain,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,581,"""Zone Combined Outdoor Air Latent Heat Loss Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceLatentLoss,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,582,"""Zone Combined Outdoor Air Latent Heat Gain Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceLatentGain,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,583,"""Zone Combined Outdoor Air Total Heat Loss Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceTotalLoss,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,584,"""Zone Combined Outdoor Air Total Heat Gain Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceTotalGain,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,585,"""Zone Combined Outdoor Air Current Density Volume Flow Rate""",m3/s,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVdotCurDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,586,"""Zone Combined Outdoor Air Standard Density Volume Flow Rate""",m3/s,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVdotStdDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,587,"""Zone Combined Outdoor Air Current Density Volume""",m3,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVolumeCurDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,588,"""Zone Combined Outdoor Air Standard Density Volume""",m3,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceVolumeStdDensity,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,589,"""Zone Combined Outdoor Air Mass""",kg,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceMass,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,590,"""Zone Combined Outdoor Air Mass Flow Rate""",kg/s,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceMdot,"""System""","""Average""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,591,"""Zone Combined Outdoor Air Changes per Hour""",ach,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceAirChangeRate,"""System""","""Average""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,592,"""Zone Combined Outdoor Air Fan Electric Energy""",J,ZnAirRpt( ZoneAirBalance( Loop ).ZonePtr ).OABalanceFanElec,"""System""","""Sum""",Zone( ZoneAirBalance( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,925,"""Zone Infiltration Sensible Heat Loss Energy""",J,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilHeatLoss,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,926,"""Zone Infiltration Sensible Heat Gain Energy""",J,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilHeatGain,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,927,"""Zone Infiltration Latent Heat Loss Energy""",J,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilLatentLoss,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,928,"""Zone Infiltration Latent Heat Gain Energy""",J,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilLatentGain,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,929,"""Zone Infiltration Total Heat Loss Energy""",J,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilTotalLoss,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,930,"""Zone Infiltration Total Heat Gain Energy""",J,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilTotalGain,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,931,"""Zone Infiltration Current Density Volume Flow Rate""",m3/s,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilVdotCurDensity,"""System""","""Average""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,932,"""Zone Infiltration Standard Density Volume Flow Rate""",m3/s,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilVdotStdDensity,"""System""","""Average""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,933,"""Zone Infiltration Current Density Volume""",m3,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilVolumeCurDensity,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,934,"""Zone Infiltration Standard Density Volume""",m3,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilVolumeStdDensity,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,935,"""Zone Infiltration Mass""",kg,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilMass,"""System""","""Sum""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,936,"""Zone Infiltration Mass Flow Rate""",kg/s,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilMdot,"""System""","""Average""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,937,"""Zone Infiltration Air Change Rate""",ach,ZnAirRpt( Infiltration( Loop ).ZonePtr ).InfilAirChangeRate,"""System""","""Average""",Zone( Infiltration( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1374,"""Zone Ventilation Sensible Heat Loss Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilHeatLoss,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1375,"""Zone Ventilation Sensible Heat Gain Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilHeatGain,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1376,"""Zone Ventilation Latent Heat Loss Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilLatentLoss,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1377,"""Zone Ventilation Latent Heat Gain Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilLatentGain,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1378,"""Zone Ventilation Total Heat Loss Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilTotalLoss,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1379,"""Zone Ventilation Total Heat Gain Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilTotalGain,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1380,"""Zone Ventilation Current Density Volume Flow Rate""",m3/s,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilVdotCurDensity,"""System""","""Average""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1381,"""Zone Ventilation Standard Density Volume Flow Rate""",m3/s,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilVdotStdDensity,"""System""","""Average""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1382,"""Zone Ventilation Current Density Volume""",m3,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilVolumeCurDensity,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1383,"""Zone Ventilation Standard Density Volume""",m3,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilVolumeStdDensity,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1384,"""Zone Ventilation Mass""",kg,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilMass,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1385,"""Zone Ventilation Mass Flow Rate""",kg/s,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilMdot,"""System""","""Average""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1386,"""Zone Ventilation Air Change Rate""",ach,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilAirChangeRate,"""System""","""Average""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1387,"""Zone Ventilation Fan Electric Energy""",J,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilFanElec,"""System""","""Sum""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1388,"""Zone Ventilation Air Inlet Temperature""",C,ZnAirRpt( Ventilation( Loop ).ZonePtr ).VentilAirTemp,"""System""","""Average""",Zone( Ventilation( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1630,"""Zone Ventilation Sensible Heat Loss Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilHeatLoss,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1631,"""Zone Ventilation Sensible Heat Gain Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilHeatGain,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1632,"""Zone Ventilation Latent Heat Loss Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilLatentLoss,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1633,"""Zone Ventilation Latent Heat Gain Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilLatentGain,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1634,"""Zone Ventilation Total Heat Loss Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilTotalLoss,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1635,"""Zone Ventilation Total Heat Gain Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilTotalGain,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1636,"""Zone Ventilation Current Density Volume Flow Rate""",m3/s,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilVdotCurDensity,"""System""","""Average""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1637,"""Zone Ventilation Standard Density Volume Flow Rate""",m3/s,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilVdotStdDensity,"""System""","""Average""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1638,"""Zone Ventilation Current Density Volume""",m3,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilVolumeCurDensity,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1639,"""Zone Ventilation Standard Density Volume""",m3,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilVolumeStdDensity,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1640,"""Zone Ventilation Mass""",kg,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilMass,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1641,"""Zone Ventilation Mass Flow Rate""",kg/s,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilMdot,"""System""","""Average""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1642,"""Zone Ventilation Air Change Rate""",ach,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilAirChangeRate,"""System""","""Average""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1643,"""Zone Ventilation Fan Electric Energy""",J,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilFanElec,"""System""","""Sum""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1644,"""Zone Ventilation Air Inlet Temperature""",C,ZnAirRpt( Ventilation( VentiCount ).ZonePtr ).VentilAirTemp,"""System""","""Average""",Zone( Ventilation( VentiCount ).ZonePtr ).Name
HeatBalanceAirManager.cc,1882,"""Zone Mixing Volume""",m3,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixVolume,"""System""","""Sum""",Zone( Mixing( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1883,"""Zone Mixing Current Density Air Volume Flow Rate""",m3/s,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixVdotCurDensity,"""System""","""Average""",Zone( Mixing( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1884,"""Zone Mixing Standard Density Air Volume Flow Rate""",m3/s,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixVdotStdDensity,"""System""","""Average""",Zone( Mixing( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1885,"""Zone Mixing Mass""",kg,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixMass,"""System""","""Sum""",Zone( Mixing( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1886,"""Zone Mixing Mass Flow Rate""",kg/s,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixMdot,"""System""","""Average""",Zone( Mixing( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1887,"""Zone Mixing Sensible Heat Loss Energy""",J,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixHeatLoss,"""System""","""Sum""",Zone( Mixing( Loop ).ZonePtr ).Name
HeatBalanceAirManager.cc,1888,"""Zone Mixing Sensible Heat Gain Energy""",J,ZnAirRpt( Mixing( Loop ).ZonePtr ).MixHeatGain,"""System""","""Sum""",Zone( Mixing( Loop ).ZonePtr ).Name
